path,bytes,sha256,component,version,source,license,terms,modification,delivery,required_notices,status
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/assets.py,3514,00c07fc85f9e52f36c36c139b1c460423170e11e0a814b8bc0b45f76e1ff145a,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/capturer.py,4620,daff64c5639426990ea5f43879a0111b36d16c989bc143ce2925f2d1134974a0,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/config.py,2218,911dea4b2432cfcb069fccc651ad1c9cf148163805700bce7798619bf2be65d0,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/decoder.py,11613,361877b45611a414444de1e18bd16440006e1300cb53d8d0f9bc1ba815549070,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/encoder.py,4025,7355923050b5600e60f4e79463136052b4fe415bc0312e74c4827c533a938439,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/engine.py,6855,ffdcda400f5b331d480ba82b417039e6a09efbe4c34c8ba88634a9ab2e864179,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/llama.py,37114,571af00f956a9822e8383356a4c0179e6327436e52e05949695b2db84feb70de,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/predictor.py,3426,855069210b3ccd678aea47a4444244556507b2af9dd54b21444d4841dbddddd4,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/prompt_builder.py,9725,a129ca03105be94ea32cd5001fe597ed006e6ab71971bcc82fe5452175f8f67a,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/proxy.py,13645,a6ced248c150c5d7516260aa45227cc03c04a0ad780069c4822d6afd8f01a272,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/stream.py,20900,6fbe6e577b39d4820bb54911014773f7717fbda49e83c237c3838b468e2d93f7,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/talker.py,4162,5828e360da45be5581e31b31f2cdefb33da0314842e939e88696939a62a9aee6,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/__init__.py,125,2a4a21ab3007e7327d6b150fbd487334ee824fee2b333601688440cbd8903868,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-base.dll,675328,44dd6eb997b6f95534acc637a107abea6549e06e36eedd8cbf4bc9c4d0073ee2,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-alderlake.dll,999936,92db2008b852dc975a9c999f51822803396f0ef58fdf966d002cc95e9c34b2c5,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-cannonlake.dll,1234944,73dd705881d8173635607b6051e2e8c0928bd5bbe1ba9e8784c57df40a94a91b,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-cascadelake.dll,1222656,20645b2e4d49997252910fc7ca92a9c8685a9200e8c4953969ecaf2f9579e562,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-cooperlake.dll,1223168,18bb5d76acbd998e0d838bbedf973ba5ffcbd5f5861bf70b8c850f4219686353,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-haswell.dll,1003520,ff477792b16a70239911b3010320acbbf38b16ab17091ffb0a604d46e0c2bca1,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-icelake.dll,1229312,49007179bba7fc9f8458322ec3250772d920e7a8cce268d01046829b5706ce7e,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-ivybridge.dll,908800,771b3c129f0b1bb22cefe9ffffa289b63dfc91cbf22b953718e5a22bd34f2d9e,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-piledriver.dll,911872,871dcf34c51065ce8dc9e4a7097b99ba17312535c1e1c87a9899ebe969726fb2,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-sandybridge.dll,889856,a436b6357eb86be9f1225911fc5ce1a240e0ecf3212c06542fd02b8b01b37f0e,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-sapphirerapids.dll,1492992,04a249c167d34962cd0b3d42f53eae74a20407c3fa43238fcb0909fab4713771,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-skylakex.dll,1227776,6e9a5834e6bb8460189c53197548daa8010bd187793a6b448e264c65e7ec1c23,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-sse42.dll,728064,fa086fa56c97bd4921512b0b2223ae4e0fae626f5575aefebeb01f7687483de2,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-x64.dll,719360,47e3c91798f1fe41fc45c7251a3cc803f890b9d7a7fc5a0d1e2d48cdc2711a4c,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-cpu-zen4.dll,1230336,7091706f845cddb2a6142a120125ad87cc0e753084fd435f01a254bbf27f3733,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-rpc.dll,142336,515be944a9408478348fac6cc88ee21abc855c5a2279a288c779ec10b8e4fd2d,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml-vulkan.dll,55761920,a41644c39a4097be654b16afe2c31dcb85f49c793a835b34f537bf28ace43d00,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/ggml.dll,96768,a4de54bfffc456b2d494f7cdba0925a9267da55a223f4bdf1dbbdb84e2dc2054,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/libomp140.x86_64.dll,634936,9ab1cb787e52b2a36133899c01c1db1f876067d1471cd224ead85f40a8152b99,libomp,official b7798 artifact; DLL metadata 20140926 / 5.0,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,pending exact LLVM/Microsoft artifact terms,THIRD_PARTY.md and licenses/README.md; pending where stated,identical to official archive,A,exact applicable license not established; LLVM 14 text is reference only,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-batched-bench.exe,6559744,a99ea96b7b1fa91108fbab7794e003ebc2cee72c91c2766d2259b7b63778b473,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-bench.exe,518144,abe3622165d547eb4e805dded096235e9e363b9bbba31955218148b8020b47cd,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-cli.exe,8528896,cce243d083053837554e78fb901bbc50362446f36b3e01e6fa4428fa682b38d6,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-completion.exe,6586368,d1b1c326691f96ee71069c79f61a317520174686c0b74b7d0b82972656e32f39,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-fit-params.exe,6546432,fcc853ac2aab0b28c6a6607efae202de26e6e0d76d8415b6bea06d4c405289fd,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-gemma3-cli.exe,27648,3cba7c495aef06ba513094c79c8cd972026f95053ed11ffbd8bc066981de1404,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-gguf-split.exe,63488,559cc0d05e158835c940882c12ef30263cc77283387029613207f42b9c3bab6b,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-imatrix.exe,6643712,92bd8b2fd71187fb755a8deab124bccf1f6a754a708e0e489d36c8dd51dddc71,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-llava-cli.exe,27648,3cba7c495aef06ba513094c79c8cd972026f95053ed11ffbd8bc066981de1404,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-minicpmv-cli.exe,27648,3cba7c495aef06ba513094c79c8cd972026f95053ed11ffbd8bc066981de1404,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-mtmd-cli.exe,6582272,74948830eed89720d38090114999170f346eedccf3c7a4ba20eb7327cc15ffc2,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-perplexity.exe,6683648,8501896d515975b93c14ed406bc97c2686084c7bf0504b30bd05cf6b9a0c4892,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-quantize.exe,365568,da84cf894070c0de256d447b921bc24ea0e1837bd844154dee210a287efc03b4,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-qwen2vl-cli.exe,27648,3cba7c495aef06ba513094c79c8cd972026f95053ed11ffbd8bc066981de1404,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-server.exe,10180096,47c09b256f26e4ee6c02f18247ff8999e28d4fc74c0a4bd1e17e6d858bbd3c50,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-tokenize.exe,305152,89854ddd756a9b7c590d3357d0677902a097f56b96eee8f37b8d8ab15f6fb94b,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama-tts.exe,6664704,d53753a775e2a704229622d9ee752a6df6f26fcddf37f1eeb2789e74c66eca45,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama.cpp二进制下载到这里.txt,262,3e18694063b498df9575525e724400155d614d00568a2f105cbf237bfea73b56,llama-source-note,dc8950d,upstream download-location note,pending upstream grant,THIRD_PARTY.md and licenses/README.md; pending where stated,source note only,A,does not replace license or binary comparison,待核实
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/llama.dll,2680320,ee2647be29d04aa5d2a84fffff5ac9953e91db27585483213e9a4691f33e1b20,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/mtmd.dll,849408,85eec696cc15d15a84ffecee3ef6b549653c61a785e0c90a0d9505fd14099738,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
